play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
251,2019090802,JAX,KC,KC,away,JAX,KC,79,9/8/19,704,1604,3404,Half1,0,3,0,1,1,0,11:44,KC 21,10,70,(11:44) (Shotgun) P.Mahomes pass deep right to T.Kelce to JAX 37 for 42 yards (A.Bouye).,pass,42,1,0,1,0,0,0,deep,right,23,19,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,7,7,0,7,7,0,7,0.003253646,0.174871968,0.006062918,0.271447785,0.218530369,0.003574386,0.322258927,0,0,0.481676138,3.258938766,-10.83784532,10.83784532,3.17E-05,-3.17E-05,-11.8876049,11.8876049,2.057968357,1.200970409,2.057968357,1.200970409,-5.127873269,5.127873269,-4.900135317,4.900135317,-1.625357869,1.625357869,-10.26224703,10.26224703,0.730384713,0.269615287,0.269615287,0.730384713,0.089055854,0.180559433,0.819440567,-0.002889937,0.002889937,-0.36326253,0.36326253,0.059833866,0.029221987,0.059833866,0.029221987,-0.152392247,0.152392247,-0.157572445,0.157572445,-0.037109466,0.037109466,-0.326153064,0.326153064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0033873,P.Mahomes,00-0030506,T.Kelce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JAX,NA,00-0030228,NA,A.Bouye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
275,2019090802,JAX,KC,KC,away,JAX,JAX,37,9/8/19,660,1560,3360,Half1,0,3,0,1,1,0,11:00,JAX 37,10,70,(11:00) (Shotgun) P.Mahomes pass deep middle to S.Watkins to JAX 16 for 21 yards (J.Wilson) [J.Allen].,pass,21,1,0,1,0,0,0,deep,middle,17,4,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,7,7,0,7,7,0,7,0.001380654,0.058081024,0.000159105,0.089453843,0.349798001,0.003186504,0.497940868,0,0,3.740614904,0.787018013,-11.62486334,11.62486334,3.17E-05,-3.17E-05,-12.67462291,12.67462291,0.67065553,0.116362483,0.67065553,0.116362483,-5.798528799,5.798528799,-5.0164978,5.0164978,-2.2960134,2.2960134,-10.37860951,10.37860951,0.819440567,0.180559433,0.180559433,0.819440567,0.016826666,0.163732767,0.836267233,-0.002889937,0.002889937,-0.380089196,0.380089196,0.013976698,0.002849968,0.013976698,0.002849968,-0.166368945,0.166368945,-0.160422413,0.160422413,-0.051086164,0.051086164,-0.329003033,0.329003033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0033873,P.Mahomes,00-0031325,S.Watkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0035642,J.Allen,NA,NA,NA,NA,NA,NA,NA,NA,JAX,NA,00-0032525,NA,J.Wilson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
299,2019090802,JAX,KC,KC,away,JAX,JAX,16,9/8/19,623,1523,3323,Half1,0,3,0,1,1,0,10:23,JAX 16,10,70,(10:23) (Shotgun) T.Hill right end to JAX 11 for 5 yards (A.Jones).,run,5,1,0,0,0,0,0,NA,NA,NA,NA,right,end,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,7,7,0,7,7,0,7,0.000830052,0.029066761,2.24E-05,0.044567063,0.384671687,0.002612419,0.538229642,0,0,4.527632917,-0.115587068,-11.50927627,11.50927627,0.1156188,-0.1156188,-12.67462291,12.67462291,NA,NA,0,0,-5.798528799,5.798528799,-5.0164978,5.0164978,-2.2960134,2.2960134,-10.37860951,10.37860951,0.836267233,0.163732767,0.163732767,0.836267233,-0.001487904,0.165220672,0.834779328,-0.001402033,0.001402033,-0.380089196,0.380089196,NA,NA,0,0,-0.166368945,0.166368945,-0.160422413,0.160422413,-0.051086164,0.051086164,-0.329003033,0.329003033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,00-0033040,T.Hill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JAX,NA,00-0029946,NA,A.Jones,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
320,2019090802,JAX,KC,KC,away,JAX,JAX,11,9/8/19,582,1482,3282,Half1,0,3,0,1,2,0,9:42,JAX 11,5,70,(9:42) (Shotgun) P.Mahomes pass short right to Dam.Williams to JAX 9 for 2 yards (A.Bouye).,pass,2,1,0,1,0,0,0,short,right,1,1,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,7,7,0,7,7,0,7,0.000889118,0.026150211,3.21E-05,0.040445612,0.435338734,0.002469137,0.494675074,0,0,4.412045849,-0.518839575,-10.99043669,10.99043669,0.1156188,-0.1156188,-12.15578334,12.15578334,0.091038843,-0.609878418,0.091038843,-0.609878418,-5.889567642,5.889567642,-4.406619382,4.406619382,-2.387052242,2.387052242,-9.768731095,9.768731095,0.834779328,0.165220672,0.165220672,0.834779328,-0.00977387,0.174994541,0.825005459,-0.001402033,0.001402033,-0.370315326,0.370315326,0.001884956,-0.011658826,0.001884956,-0.011658826,-0.168253901,0.168253901,-0.148763587,0.148763587,-0.052971119,0.052971119,-0.317344207,0.317344207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0033873,P.Mahomes,00-0030874,Dam.Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JAX,NA,00-0030228,NA,A.Bouye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
344,2019090802,JAX,KC,KC,away,JAX,JAX,9,9/8/19,545,1445,3245,Half1,0,3,0,1,3,0,9:05,JAX 9,3,70,(9:05) (Shotgun) P.Mahomes pass incomplete short left to T.Kelce.,pass,0,1,0,1,0,0,0,short,left,9,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,7,7,0,7,7,0,7,0.001062184,0.026759465,4.65E-05,0.043429862,0.552542046,0.002631822,0.373528129,0,0,3.893206274,-1.009621739,-9.980814956,9.980814956,0.1156188,-0.1156188,-11.1461616,11.1461616,3.106793726,-4.116415465,0,0,-5.889567642,5.889567642,-4.406619382,4.406619382,-5.493845969,5.493845969,-5.652315629,5.652315629,0.825005459,0.174994541,0.174994541,0.825005459,-0.022703378,0.19769792,0.80230208,-0.001402033,0.001402033,-0.347611948,0.347611948,0.053855037,-0.076558415,0,0,-0.168253901,0.168253901,-0.148763587,0.148763587,-0.106826156,0.106826156,-0.240785792,0.240785792,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0033873,P.Mahomes,00-0030506,T.Kelce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
366,2019090802,JAX,KC,KC,away,JAX,JAX,9,9/8/19,540,1440,3240,Half1,0,3,1,1,4,0,9:00,JAX 9,3,70,"(9:00) H.Butker 28 yard field goal is GOOD, Center-J.Winchester, Holder-D.Colquitt.",field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,made,28,NA,NA,3,3,0,NA,NA,3,3,0,10,7,0,7,10,0,10,0.000254963,0.00754921,0.000129009,0.01122463,0.96982613,0.00030564,0.010710418,0,0,2.883584535,0.116415465,-10.09723042,10.09723042,0.1156188,-0.1156188,-11.1461616,11.1461616,NA,NA,0,0,-5.889567642,5.889567642,-4.406619382,4.406619382,-5.493845969,5.493845969,-5.652315629,5.652315629,0.80230208,0.19769792,0.19769792,0.80230208,-0.011167839,0.208865759,0.791134241,-0.001402033,0.001402033,-0.347611948,0.347611948,NA,NA,0,0,-0.168253901,0.168253901,-0.148763587,0.148763587,-0.106826156,0.106826156,-0.240785792,0.240785792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H.Butker,00-0033303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
385,2019090802,JAX,KC,JAX,home,KC,KC,35,9/8/19,537,1437,3237,Half1,0,4,0,1,NA,0,8:57,KC 35,0,75,"H.Butker kicks 65 yards from KC 35 to end zone, Touchback.",kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,10,0,10,-10,0,10,-10,0.005893295,0.159737055,0.004338626,0.246246686,0.23428597,0.003583937,0.34591443,0,0,0.919811575,0,-10.09723042,10.09723042,0.1156188,-0.1156188,-11.1461616,11.1461616,NA,NA,0,0,-5.889567642,5.889567642,-4.406619382,4.406619382,-5.493845969,5.493845969,-5.652315629,5.652315629,0.208865759,0.791134241,0.208865759,0.791134241,0,0.208865759,0.791134241,-0.001402033,0.001402033,-0.347611948,0.347611948,NA,NA,0,0,-0.168253901,0.168253901,-0.148763587,0.148763587,-0.106826156,0.106826156,-0.240785792,0.240785792,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H.Butker,00-0033303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
400,2019090802,JAX,KC,JAX,home,KC,JAX,75,9/8/19,537,1437,3237,Half1,0,4,0,1,1,0,8:57,JAX 25,10,75,(8:57) (Shotgun) N.Foles pass incomplete short right to J.O'Shaughnessy (B.Breeland).,pass,0,1,0,1,0,0,0,short,right,5,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,10,0,10,-10,0,10,-10,0.005893295,0.159737055,0.004338626,0.246246686,0.23428597,0.003583937,0.34591443,0,0,0.919811575,-0.766145395,-10.86337582,10.86337582,0.1156188,-0.1156188,-11.91230699,11.91230699,-0.272811603,-0.493333793,0,0,-5.889567642,5.889567642,-4.406619382,4.406619382,-5.766657571,5.766657571,-6.145649422,6.145649422,0.208865759,0.791134241,0.208865759,0.791134241,-0.018042792,0.190822967,0.809177033,-0.001402033,0.001402033,-0.36565474,0.36565474,-0.006566004,-0.011476788,0,0,-0.168253901,0.168253901,-0.148763587,0.148763587,-0.11339216,0.11339216,-0.25226258,0.25226258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0029567,N.Foles,00-0031951,J.O'Shaughnessy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0031052,B.Breeland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
422,2019090802,JAX,KC,JAX,home,KC,JAX,75,9/8/19,533,1433,3233,Half1,0,4,0,1,2,0,8:53,JAX 25,10,75,"(8:53) L.Fournette right end to JAX 29 for 4 yards (A.Hitchens). PENALTY on JAX-A.Cann, Offensive Holding, 10 yards, enforced at JAX 25 - No Play.",no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,10,0,10,-10,0,10,-10,0.006149992,0.185736413,0.005585384,0.286991462,0.21454682,0.003916707,0.297073221,0,0,0.153666179,-1.316101719,-12.17947754,12.17947754,0.1156188,-0.1156188,-11.91230699,11.91230699,NA,NA,0,0,-5.889567642,5.889567642,-4.406619382,4.406619382,-5.766657571,5.766657571,-6.145649422,6.145649422,0.190822967,0.809177033,0.190822967,0.809177033,-0.02657296,0.164250007,0.835749993,-0.001402033,0.001402033,-0.36565474,0.36565474,NA,NA,0,0,-0.168253901,0.168253901,-0.148763587,0.148763587,-0.11339216,0.11339216,-0.25226258,0.25226258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,JAX,00-0032255,A.Cann,10,0,NA,Offensive Holding,0,0,0,0
454,2019090802,JAX,KC,JAX,home,KC,JAX,85,9/8/19,505,1405,3205,Half1,0,4,0,1,2,0,8:25,JAX 15,20,75,(8:25) (Shotgun) N.Foles pass short left to G.Swaim to JAX 17 for 2 yards (C.Ward).,pass,2,1,0,1,0,0,0,short,left,0,2,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,10,0,10,-10,0,10,-10,0.007759069,0.228915544,0.012495903,0.357877704,0.169455364,0.003678838,0.219817579,0,0,-1.162435539,-0.719431776,-12.89890931,12.89890931,0.1156188,-0.1156188,-12.63173877,12.63173877,-0.953582217,0.23415044,-0.953582217,0.23415044,-6.843149858,6.843149858,-4.172468942,4.172468942,-6.720239788,6.720239788,-5.911498982,5.911498982,0.164250007,0.835749993,0.164250007,0.835749993,-0.01225568,0.151994327,0.848005673,-0.001402033,0.001402033,-0.377910419,0.377910419,-0.016631194,0.004375514,-0.016631194,0.004375514,-0.184885094,0.184885094,-0.144388073,0.144388073,-0.130023354,0.130023354,-0.247887066,0.247887066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0029567,N.Foles,00-0032141,G.Swaim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KC,NA,00-0034573,NA,C.Ward,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
478,2019090802,JAX,KC,JAX,home,KC,JAX,83,9/8/19,461,1361,3161,Half1,0,4,0,1,3,0,7:41,JAX 17,18,75,"(7:41) (Shotgun) N.Foles pass deep middle to C.Conley to JAX 38 for 21 yards (C.Ward; J.Thornhill). PENALTY on KC-J.Thornhill, Lowering the Head to Initiate Contact, 15 yards, enforced at JAX 38.",pass,21,1,0,1,0,0,0,deep,middle,17,4,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,10,0,10,-10,0,10,-10,0.008587719,0.260575499,0.010764553,0.39753482,0.132814428,0.004474426,0.185248556,0,0,-1.881867316,5.096635109,-7.802274203,7.802274203,0.1156188,-0.1156188,-7.535103661,7.535103661,0.166513452,4.930121658,0.166513452,4.930121658,-6.676636407,6.676636407,0.757652716,-0.757652716,-6.553726337,6.553726337,-0.981377324,0.981377324,0.151994327,0.848005673,0.151994327,0.848005673,0.124018633,0.27601296,0.72398704,-0.001402033,0.001402033,-0.253891786,0.253891786,0.002926787,0.121091846,0.002926787,0.121091846,-0.181958307,0.181958307,-0.023296227,0.023296227,-0.127096566,0.127096566,-0.12679522,0.12679522,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,00-0029567,N.Foles,00-0032128,C.Conley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00-0034573,C.Ward,KC,00-0035625,J.Thornhill,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,KC,00-0035625,J.Thornhill,15,0,NA,Lowering the Head to Initiate Contact,0,0,0,0
522,2019090802,JAX,KC,JAX,home,KC,KC,47,9/8/19,430,1330,3130,Half1,0,4,0,1,1,0,7:10,KC 47,10,75,(7:10) (Shotgun) N.Foles pass short left to L.Fournette to KC 37 for 10 yards (J.Thornhill).,pass,10,1,0,1,0,0,0,short,left,-1,11,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,10,0,10,-10,0,10,-10,0.004608923,0.07739664,0.000386635,0.118342844,0.325490325,0.003352501,0.470422131,0,0,3.214767793,0.561992424,-7.240281778,7.240281778,0.1156188,-0.1156188,-6.973111236,6.973111236,-0.642463556,1.204455981,-0.642463556,1.204455981,-7.319099963,7.319099963,1.962108696,-1.962108696,-7.196189893,7.196189893,0.223078657,-0.223078657,0.27601296,0.72398704,0.27601296,0.72398704,0.018486939,0.2944999,0.7055001,-0.001402033,0.001402033,-0.235404847,0.235404847,-0.01972872,0.03821566,-0.01972872,0.03821566,-0.201687027,0.201687027,0.014919432,-0.014919432,-0.146825287,0.146825287,-0.08857956,0.08857956,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0029567,N.Foles,00-0033856,L.Fournette,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KC,NA,00-0035625,NA,J.Thornhill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
